event_id,event_time,user_id,dept,role,device_type,source_ip,asset_id,asset_type,data_classification,action,status,bytes_out,records_accessed,latency_ms,risk_score,label
EVT0001080,2026-05-01T11:18:00,U0146,Operations,director,mobile,10.10.10.253,crm,saas,confidential,login,success,83990,48,103,75,policy_violation
EVT0001081,2026-05-01T13:42:19,U0102,HR,intern,laptop,10.10.18.21,crm,saas,confidential,read,success,142187,297,202,3,normal
EVT0001082,2026-05-01T11:18:22,U0112,HR,manager,server,10.10.16.167,payroll,database,confidential,query,success,41451,97,31,5,normal
EVT0001083,2026-05-01T10:24:24,U0121,HR,admin,laptop,10.10.3.104,public_web,web,public,query,success,33742,37,37,2,normal
EVT0001084,2026-05-01T12:31:00,U0035,Finance,analyst,server,10.10.18.245,public_web,web,public,download,success,114372,95,46,1,normal
EVT0001085,2026-05-01T12:49:20,U0126,Data Science,intern,vpn_gateway,10.10.20.17,cust_db,database,restricted,logout,success,95970,53,152,25,normal
EVT0001086,2026-05-01T15:14:24,U0102,HR,intern,laptop,10.10.18.196,payroll,database,confidential,query,success,64957,81,120,6,normal
EVT0001087,2026-05-01T15:32:55,U0047,Operations,director,server,10.10.16.72,public_web,web,public,login,success,9703,20,180,2,normal
EVT0001088,2026-05-01T13:08:16,U0133,Sales,engineer,server,10.10.9.227,payroll,database,confidential,read,success,33807,19,186,0,normal
EVT0001089,2026-05-01T11:01:30,U0082,Operations,analyst,server,10.10.9.13,crm,saas,confidential,query,success,77025,79,112,0,normal
EVT0001090,2026-05-01T12:14:20,U0109,Legal,analyst,workstation,10.10.7.23,git_repo,code,internal,download,success,8380,4,65,7,normal
EVT0001091,2026-05-01T12:32:45,U0137,Data Science,analyst,laptop,10.10.10.58,bi_dashboard,dashboard,internal,login,success,141139,346,112,0,normal
EVT0001092,2026-05-01T12:33:00,U0067,Finance,analyst,workstation,10.10.20.247,data_lake,storage,restricted,read,success,72282,399,65,46,normal
EVT0001093,2026-05-01T14:04:20,U0118,HR,engineer,workstation,10.10.10.147,bi_dashboard,dashboard,internal,login,success,65162,39,84,0,normal
EVT0001094,2026-05-01T14:41:08,U0069,Engineering,analyst,vpn_gateway,10.10.16.28,crm,saas,confidential,logout,success,124031,378,124,30,normal
EVT0001095,2026-05-01T09:49:30,U0137,Data Science,analyst,server,10.10.9.227,public_web,web,public,logout,success,54669,55,114,4,normal
EVT0001096,2026-05-01T12:52:16,U0118,HR,engineer,workstation,10.10.9.203,data_lake,storage,restricted,permission_change,success,107802,124,61,25,normal
EVT0001097,2026-05-01T10:44:33,U0026,Data Science,director,server,10.10.8.238,public_web,web,public,read,success,180787,196,174,0,normal
EVT0001098,2026-05-01T11:03:00,U0066,Data Science,engineer,workstation,10.10.10.122,payroll,database,confidential,upload,success,166710,122,100,8,normal
EVT0001099,2026-05-01T14:42:58,U0063,Legal,analyst,mobile,10.10.3.104,cust_db,database,restricted,read,success,105386,158,234,8,normal
EVT0001100,2026-05-01T09:50:00,U0103,Finance,engineer,mobile,10.10.7.82,crm,saas,confidential,query,success,114049,172,121,4,normal
EVT0001101,2026-05-01T13:48:39,U0082,Operations,analyst,vpn_gateway,10.10.15.147,payroll,database,confidential,logout,success,70997,39,85,7,normal
EVT0001102,2026-05-01T15:02:26,U0108,HR,analyst,workstation,10.10.3.104,bi_dashboard,dashboard,internal,read,success,87192,48,116,52,normal
EVT0001103,2026-05-01T10:45:27,U0119,HR,engineer,vpn_gateway,10.10.8.75,ticketing,saas,internal,login,success,103948,399,163,7,normal
EVT0001104,2026-05-01T14:44:48,U0089,Operations,manager,server,10.10.8.32,payroll,database,confidential,login,success,51720,323,150,27,normal
EVT0001105,2026-05-01T15:22:00,U0150,Legal,engineer,workstation,10.10.17.99,crm,saas,confidential,query,success,0,0,189,7,normal
EVT0001106,2026-05-01T11:41:12,U0097,Operations,intern,vpn_gateway,10.10.8.186,crm,saas,confidential,read,failed,108776,157,140,27,normal
EVT0001107,2026-05-01T11:04:30,U0103,Finance,engineer,workstation,10.10.17.90,public_web,web,public,read,success,21123,15,153,1,normal
EVT0001108,2026-05-01T15:41:40,U0082,Operations,analyst,server,10.10.10.180,public_web,web,public,logout,success,24196,57,121,2,normal
EVT0001109,2026-05-01T13:14:13,U0074,HR,admin,laptop,10.10.10.253,cust_db,database,restricted,read,success,85931,97,47,6,normal
EVT0001110,2026-05-01T13:33:00,U0106,Finance,engineer,laptop,10.10.4.244,data_lake,storage,restricted,query,success,91073,68,187,6,normal
EVT0001111,2026-05-01T09:32:35,U0084,Sales,intern,vpn_gateway,10.10.7.162,data_lake,storage,restricted,login,success,58501,30,123,31,normal
EVT0001112,2026-05-01T14:47:44,U0131,Operations,director,server,10.10.16.116,data_lake,storage,restricted,upload,success,2680,1,141,28,normal
EVT0001113,2026-05-01T12:38:15,U0034,Operations,intern,vpn_gateway,10.10.20.173,git_repo,code,internal,login,success,94838,94,173,3,normal
EVT0001114,2026-05-01T11:05:40,U0119,HR,engineer,laptop,10.10.10.253,payroll,database,confidential,download,success,155957,1368,41,0,normal
EVT0001115,2026-05-01T13:34:30,U0134,Sales,analyst,vpn_gateway,10.10.9.89,ticketing,saas,internal,upload,success,105909,305,1,8,normal
EVT0001116,2026-05-01T09:33:00,U0113,Operations,analyst,laptop,10.10.16.56,ticketing,saas,internal,download,success,66557,78,168,6,normal
EVT0001117,2026-05-01T14:30:57,U0113,Operations,analyst,laptop,10.10.1.134,public_web,web,public,download,success,103723,65,150,2,normal
EVT0001118,2026-05-01T12:58:08,U0106,Finance,engineer,laptop,10.10.15.71,bi_dashboard,dashboard,internal,login,success,89694,86,87,7,normal
EVT0001119,2026-05-01T11:43:48,U0067,Finance,analyst,workstation,10.10.16.114,bi_dashboard,dashboard,internal,logout,success,53446,40,167,45,normal
EVT0001120,2026-05-01T10:48:00,U0038,Legal,manager,mobile,10.10.1.183,git_repo,code,internal,login,success,7128,5,89,4,normal
EVT0001121,2026-05-01T14:13:40,U0113,Operations,analyst,workstation,10.10.10.10,git_repo,code,internal,login,success,127258,90,169,3,normal
EVT0001122,2026-05-01T09:33:30,U0055,HR,director,vpn_gateway,10.10.15.64,git_repo,code,internal,login,success,75272,80,199,7,normal
EVT0001123,2026-05-01T15:29:12,U0044,Finance,engineer,server,10.10.19.111,bi_dashboard,dashboard,internal,query,success,106103,74,85,2,normal
EVT0001124,2026-05-01T14:33:24,U0124,Finance,intern,workstation,10.10.18.34,crm,saas,confidential,read,success,200686,384,130,13,normal
EVT0001125,2026-05-01T10:48:45,U0072,Engineering,admin,laptop,10.10.8.94,payroll,database,confidential,query,success,15094,8,120,33,normal
EVT0001126,2026-05-01T11:45:12,U0052,HR,analyst,workstation,10.10.10.180,bi_dashboard,dashboard,internal,query,success,0,0,32,8,normal
EVT0001127,2026-05-01T14:53:14,U0021,Sales,admin,mobile,10.10.10.23,cust_db,database,restricted,read,success,80490,141,158,7,normal
EVT0001128,2026-05-01T11:08:00,U0011,Operations,engineer,mobile,10.10.20.181,git_repo,code,internal,query,success,76481,65,38,4,normal
EVT0001129,2026-05-01T09:52:54,U0054,Operations,manager,laptop,10.10.8.167,data_lake,storage,restricted,logout,success,31263,41,92,26,normal
EVT0001130,2026-05-01T11:27:10,U0123,Operations,director,server,10.10.3.104,payroll,database,confidential,read,success,100289,140,179,0,normal
EVT0001131,2026-05-01T15:13:33,U0111,HR,admin,vpn_gateway,10.10.16.114,payroll,database,confidential,query,success,85637,51,87,32,normal
EVT0001132,2026-05-01T09:34:20,U0065,Engineering,manager,workstation,10.10.2.40,public_web,web,public,query,success,49676,34,87,4,normal
EVT0001133,2026-05-01T12:05:29,U0137,Data Science,analyst,mobile,10.10.14.117,data_lake,storage,restricted,read,success,40171,36,103,25,normal
EVT0001134,2026-05-01T12:43:30,U0131,Operations,director,server,10.10.10.58,ticketing,saas,internal,read,success,128733,160,141,8,normal
EVT0001135,2026-05-01T11:09:10,U0050,Engineering,analyst,server,10.10.17.90,payroll,database,confidential,download,success,64987,209,159,29,normal
EVT0001136,2026-05-01T15:34:24,U0054,Operations,manager,vpn_gateway,10.10.8.80,crm,saas,confidential,read,success,89027,61,32,27,normal
EVT0001137,2026-05-01T12:44:15,U0133,Sales,engineer,server,10.10.16.28,ticketing,saas,internal,query,success,87363,47,81,4,normal
EVT0001138,2026-05-01T13:03:28,U0038,Legal,manager,vpn_gateway,10.10.8.94,git_repo,code,internal,read,success,100782,111,81,6,normal
EVT0001139,2026-05-01T09:34:55,U0104,Legal,intern,workstation,10.10.8.94,cust_db,database,restricted,schema_discovery,success,63281,455,98,3,normal
EVT0001140,2026-05-01T11:29:00,U0066,Data Science,engineer,vpn_gateway,10.10.20.173,git_repo,code,internal,upload,success,41409,25,199,3,normal
EVT0001141,2026-05-01T11:29:11,U0129,Legal,intern,vpn_gateway,10.10.1.134,ticketing,saas,internal,upload,success,106393,100,133,0,normal
EVT0001142,2026-05-01T13:23:34,U0125,Engineering,engineer,workstation,10.10.20.17,data_lake,storage,restricted,logout,success,65012,97,110,8,normal
EVT0001143,2026-05-01T13:04:48,U0113,Operations,analyst,server,10.10.18.196,git_repo,code,internal,login,failed,94362,52,106,2,normal
EVT0001144,2026-05-01T10:51:36,U0077,Engineering,analyst,workstation,10.10.16.114,data_lake,storage,restricted,query,success,81955,66,185,33,normal
EVT0001145,2026-05-01T12:27:10,U0006,Engineering,analyst,workstation,10.10.12.206,crm,saas,confidential,download,success,133314,68,63,32,normal
EVT0001146,2026-05-01T11:30:06,U0048,Sales,engineer,workstation,10.10.2.66,bi_dashboard,dashboard,internal,read,failed,58415,93,145,0,normal
EVT0001147,2026-05-01T10:52:03,U0031,Engineering,intern,vpn_gateway,10.10.19.163,public_web,web,public,read,success,108092,125,29,0,normal
EVT0001148,2026-05-01T15:20:04,U0112,HR,manager,laptop,10.10.17.154,cust_db,database,restricted,schema_discovery,success,94520,58,63,1,normal
EVT0001149,2026-05-01T15:20:27,U0024,HR,intern,vpn_gateway,10.10.19.244,payroll,database,confidential,read,success,92187,64,102,3,normal
EVT0001150,2026-05-01T10:14:10,U0111,HR,admin,vpn_gateway,10.10.19.171,git_repo,code,internal,read,success,105818,133,156,7,normal
EVT0001151,2026-05-01T14:42:51,U0111,HR,admin,mobile,10.10.6.51,cust_db,database,restricted,read,success,173774,228,123,31,normal
EVT0001152,2026-05-01T10:52:48,U0067,Finance,analyst,vpn_gateway,10.10.5.234,data_lake,storage,restricted,query,success,54385,27,169,50,normal
EVT0001153,2026-05-01T15:21:59,U0040,Data Science,admin,laptop,10.10.16.143,data_lake,storage,restricted,download,success,71715,42,141,2,normal
EVT0001154,2026-05-01T15:03:08,U0090,Sales,engineer,mobile,10.10.19.252,payroll,database,confidential,read,success,145984,150,88,49,normal
EVT0001155,2026-05-01T11:51:00,U0056,Sales,engineer,mobile,10.10.16.114,bi_dashboard,dashboard,internal,login,success,166991,189,204,0,normal
EVT0001156,2026-05-01T14:06:04,U0113,Operations,analyst,mobile,10.10.5.234,public_web,web,public,login,success,12896,11,182,8,normal
EVT0001157,2026-05-01T10:34:16,U0042,Finance,intern,server,10.10.19.163,data_lake,storage,restricted,login,failed,77231,157,72,28,normal
EVT0001158,2026-05-01T10:15:06,U0130,Data Science,analyst,server,10.10.19.244,bi_dashboard,dashboard,internal,read,success,122128,132,155,1,normal
EVT0001159,2026-05-01T13:09:04,U0093,Engineering,manager,laptop,10.10.10.122,git_repo,code,internal,upload,success,148497,103,95,6,normal
EVT0001160,2026-05-01T14:26:40,U0005,Data Science,admin,laptop,10.10.17.154,git_repo,code,internal,query,success,173041,478,147,8,normal
EVT0001161,2026-05-01T10:54:09,U0036,HR,intern,workstation,10.10.16.56,ticketing,saas,internal,download,success,51765,60,100,6,normal
EVT0001162,2026-05-01T11:13:40,U0108,HR,analyst,mobile,10.10.10.23,crm,saas,confidential,login,success,160351,189,102,71,policy_violation
EVT0001163,2026-05-01T11:13:50,U0008,Sales,analyst,workstation,10.10.10.180,ticketing,saas,internal,login,success,2745,17,42,0,normal
EVT0001164,2026-05-01T12:51:00,U0008,Sales,analyst,vpn_gateway,10.10.8.178,ticketing,saas,internal,login,success,93210,59,112,8,normal
EVT0001165,2026-05-01T11:14:10,U0041,Sales,analyst,server,10.10.14.192,payroll,database,confidential,login,success,204710,194,201,41,normal
EVT0001166,2026-05-01T15:07:32,U0113,Operations,analyst,workstation,10.10.7.69,crm,saas,confidential,upload,success,136864,378,120,5,normal
EVT0001167,2026-05-01T15:07:54,U0094,Sales,engineer,vpn_gateway,10.10.7.110,payroll,database,confidential,read,success,111737,306,63,2,normal
EVT0001168,2026-05-01T11:53:36,U0022,HR,admin,mobile,10.10.18.245,payroll,database,confidential,query,success,97872,61,104,4,normal
EVT0001169,2026-05-01T12:52:15,U0119,HR,engineer,laptop,10.10.14.127,git_repo,code,internal,download,success,57205,35,162,6,normal
EVT0001170,2026-05-01T16:07:30,U0013,Operations,analyst,mobile,10.10.15.64,data_lake,storage,restricted,schema_discovery,success,88207,96,130,5,normal
EVT0001171,2026-05-01T09:37:35,U0147,Data Science,director,server,10.10.7.77,ticketing,saas,internal,read,failed,118471,115,213,3,normal
EVT0001172,2026-05-01T14:11:08,U0068,Finance,analyst,mobile,10.10.4.192,ticketing,saas,internal,login,success,46359,74,70,5,normal
EVT0001173,2026-05-01T14:31:00,U0141,Sales,director,workstation,10.10.6.2,ticketing,saas,internal,query,success,132532,136,53,0,normal
EVT0001174,2026-05-01T15:10:28,U0033,HR,manager,mobile,10.10.2.66,payroll,database,confidential,logout,success,92205,48,97,5,normal
EVT0001175,2026-05-01T12:34:10,U0116,HR,admin,vpn_gateway,10.10.9.227,public_web,web,public,query,success,210512,421,91,12,normal
EVT0001176,2026-05-01T11:55:12,U0005,Data Science,admin,vpn_gateway,10.10.8.94,data_lake,storage,restricted,download,success,0,0,106,0,normal
EVT0001177,2026-05-01T15:11:34,U0093,Engineering,manager,vpn_gateway,10.10.8.32,data_lake,storage,restricted,query,success,94685,168,145,2,normal
EVT0001178,2026-05-01T15:11:56,U0109,Legal,analyst,server,10.10.10.180,data_lake,storage,restricted,logout,failed,49032,46,222,5,normal
EVT0001179,2026-05-01T10:56:51,U0077,Engineering,analyst,vpn_gateway,10.10.10.181,cust_db,database,restricted,login,success,39416,29,105,26,normal
EVT0001180,2026-05-01T09:58:00,U0106,Finance,engineer,mobile,10.10.16.116,crm,saas,confidential,login,failed,88303,98,29,2,normal
EVT0001181,2026-05-01T16:12:05,U0108,HR,analyst,workstation,10.10.15.71,public_web,web,public,query,failed,89665,231,103,51,normal
EVT0001182,2026-05-01T10:37:36,U0150,Legal,engineer,laptop,10.10.8.178,crm,saas,confidential,login,success,40316,34,45,4,normal
EVT0001183,2026-05-01T14:54:03,U0027,Sales,intern,server,10.10.16.114,ticketing,saas,internal,logout,success,72201,174,144,1,normal
EVT0001184,2026-05-01T12:56:00,U0070,Sales,intern,server,10.10.10.66,cust_db,database,restricted,read,success,122544,74,156,49,normal
EVT0001185,2026-05-01T11:57:00,U0134,Sales,analyst,server,10.10.9.203,payroll,database,confidential,login,success,26151,14,79,31,normal
EVT0001186,2026-05-01T13:55:48,U0015,Data Science,engineer,vpn_gateway,10.10.4.192,payroll,database,confidential,upload,success,124501,161,52,31,normal
EVT0001187,2026-05-01T12:17:11,U0092,Legal,engineer,vpn_gateway,10.10.15.20,payroll,database,confidential,login,success,92848,93,84,29,normal
EVT0001188,2026-05-01T10:38:24,U0125,Engineering,engineer,laptop,10.10.6.2,public_web,web,public,query,success,29798,23,165,1,normal
EVT0001189,2026-05-01T10:38:32,U0062,Sales,analyst,laptop,10.10.10.181,bi_dashboard,dashboard,internal,query,success,123064,151,90,7,normal
EVT0001190,2026-05-01T14:16:50,U0147,Data Science,director,mobile,10.10.7.162,cust_db,database,restricted,schema_discovery,success,78125,61,66,27,normal
EVT0001191,2026-05-01T09:39:15,U0085,Operations,manager,workstation,10.10.5.165,payroll,database,confidential,logout,success,105883,126,43,5,normal
EVT0001192,2026-05-01T13:17:52,U0064,Legal,engineer,mobile,10.10.11.48,git_repo,code,internal,read,success,45031,85,189,8,normal
EVT0001193,2026-05-01T15:17:26,U0083,Data Science,analyst,workstation,10.10.9.213,public_web,web,public,download,success,118586,144,31,8,normal
EVT0001194,2026-05-01T11:58:48,U0082,Operations,analyst,mobile,10.10.8.238,git_repo,code,internal,login,success,123018,74,147,6,normal
EVT0001195,2026-05-01T11:39:05,U0068,Finance,analyst,workstation,10.10.16.114,ticketing,saas,internal,read,failed,146491,1109,68,1,normal
EVT0001196,2026-05-01T11:39:16,U0149,Legal,director,mobile,10.10.8.75,git_repo,code,internal,delete,success,53757,58,87,26,normal
EVT0001197,2026-05-01T11:39:27,U0024,HR,intern,vpn_gateway,10.10.18.21,payroll,database,confidential,query,success,47716,57,142,6,normal
EVT0001198,2026-05-01T10:59:42,U0099,Data Science,engineer,vpn_gateway,10.10.19.171,payroll,database,confidential,upload,success,121247,452,23,5,normal
EVT0001199,2026-05-01T11:59:48,U0114,Data Science,intern,mobile,10.10.16.167,cust_db,database,restricted,logout,success,60188,99,85,3,normal
EVT0001200,2026-05-01T14:20:00,U0056,Sales,engineer,server,10.10.15.71,crm,saas,confidential,login,success,176274,185,98,8,normal
EVT0001201,2026-05-01T15:20:22,U0146,Operations,director,server,10.10.10.23,data_lake,storage,restricted,read,success,18635,11,85,74,policy_violation
